2016-09-29 23:18:12 Round: 1
	avg_PRR: 0.875087719298	stdev: 0.226953813013
	isolated: 19
	avg_prnt_set_size: 2.69387755102	stdev: 1.64383922985
	shortcut_count: 22
	shortcut_ratio: 0.282051282051

	node	PRR	prnt_size
	135	1.0	2.0
	136	1.0	5.0
	137	1.0	1.0
	138	0.0	0.0

2016-09-30 01:59:42 Round: 33
	avg_PRR: 0.853875968992	stdev: 0.246639879367
	isolated: 70
	avg_prnt_set_size: 2.28571428571	stdev: 1.71428571429
	shortcut_count: 7
	shortcut_ratio: 0.259259259259

	node	PRR	prnt_size
	2	1.0	1.0
	3	1.0	4.0
	4	0.5	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	0.0	0.0
	9	0.4	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	0.0	0.0
	13	0.0	0.0
	14	0.4	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.666666666667	2.0
	19	0.4	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	0.0	0.0
	37	0.4	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	0.0	0.0
	41	1.0	4.0
	42	1.0	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	1.0	5.0
	48	1.0	5.0
	50	1.0	4.0
	51	0.666666666667	5.0
	52	1.0	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	0.0	0.0
	60	1.0	1.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.4	5.0
	66	0.4	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.5	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	1.0	3.0
	75	0.4	1.0
	76	1.0	2.0
	77	0.0	0.0
	78	0.0	0.0
	79	0.5	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	0.0	0.0
	84	1.0	1.0
	85	0.4	2.0
	115	1.0	4.0
	116	1.0	5.0
	117	0.4	1.0
	118	0.4	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	1.0	4.0
	123	0.4	1.0
	124	1.0	5.0
	126	0.666666666667	2.0
	127	0.4	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	0.0	0.0
	131	1.0	2.0
	132	0.4	5.0
	133	0.4	5.0
	134	1.0	1.0
	135	0.0	0.0
	136	1.0	5.0
	137	0.5	1.0
	138	0.333333333333	3.0

2016-09-30 02:04:59 Round: 34
	avg_PRR: 0.88202247191	stdev: 0.217238150372
	isolated: 66
	avg_prnt_set_size: 2.35714285714	stdev: 1.66751678999
	shortcut_count: 24
	shortcut_ratio: 0.774193548387

	node	PRR	prnt_size
	2	1.0	2.0
	3	0.0	0.0
	4	0.5	2.0
	5	0.4	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	1.0	2.0
	9	1.0	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	1.0	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.666666666667	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	0.5	2.0
	30	0.0	0.0
	31	0.0	0.0
	32	0.666666666667	1.0
	33	1.0	1.0
	34	0.333333333333	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	0.4	4.0
	38	0.4	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	0.666666666667	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	0.4	5.0
	48	1.0	5.0
	50	0.0	0.0
	51	0.5	5.0
	52	0.4	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	0.0	0.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.5	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.5	3.0
	71	0.5	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	1.0	3.0
	75	1.0	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	0.0	0.0
	79	0.5	1.0
	80	0.5	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.5	1.0
	85	1.0	2.0
	115	0.0	0.0
	116	1.0	5.0
	117	1.0	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	0.5	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.666666666667	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	0.0	0.0
	135	1.0	2.0
	136	1.0	5.0
	137	1.0	1.0
	138	0.0	0.0

2016-09-30 02:10:58 Round: 35
	avg_PRR: 0.886142322097	stdev: 0.222167789206
	isolated: 66
	avg_prnt_set_size: 2.32653061224	stdev: 1.6584693595
	shortcut_count: 12
	shortcut_ratio: 0.387096774194

	node	PRR	prnt_size
	2	1.0	2.0
	3	1.0	4.0
	4	1.0	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	0.0	0.0
	8	1.0	2.0
	9	0.5	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	0.4	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.4	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	0.4	1.0
	25	1.0	1.0
	26	0.0	0.0
	27	0.0	0.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.4	1.0
	33	0.4	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	1.0	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	1.0	4.0
	43	0.0	0.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	1.0	5.0
	48	0.333333333333	5.0
	50	0.0	0.0
	51	0.5	5.0
	52	1.0	1.0
	54	1.0	5.0
	57	0.5	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	1.0	1.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.5	5.0
	66	0.4	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	0.0	0.0
	70	1.0	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	0.0	0.0
	75	0.5	1.0
	76	0.4	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	0.666666666667	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.4	1.0
	85	1.0	2.0
	115	1.0	4.0
	116	1.0	5.0
	117	0.666666666667	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	0.0	0.0
	122	1.0	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.5	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	0.5	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:18:12 Round: 36
	avg_PRR: 0.873015873016	stdev: 0.23205296048
	isolated: 37
	avg_prnt_set_size: 2.20408163265	stdev: 1.69608904075
	shortcut_count: 19
	shortcut_ratio: 0.316666666667

	node	PRR	prnt_size
	2	1.0	2.0
	3	1.0	4.0
	4	0.4	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	1.0	2.0
	9	0.4	2.0
	10	0.4	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	1.0	2.0
	15	1.0	4.0
	17	0.0	0.0
	18	0.666666666667	2.0
	19	0.4	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	0.4	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	0.0	0.0
	36	1.0	4.0
	37	0.4	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	0.0	0.0
	42	0.666666666667	4.0
	43	0.333333333333	2.0
	44	1.0	2.0
	45	0.0	0.0
	46	0.0	0.0
	47	0.5	5.0
	48	1.0	5.0
	50	1.0	4.0
	51	0.4	5.0
	52	1.0	1.0
	54	0.0	0.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	1.0	1.0
	63	1.0	2.0
	64	0.0	0.0
	65	0.4	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	1.0	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	0.0	0.0
	74	1.0	3.0
	75	1.0	1.0
	76	1.0	2.0
	77	0.0	0.0
	78	1.0	2.0
	79	0.5	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	1.0	1.0
	85	1.0	2.0
	115	1.0	4.0
	116	0.0	0.0
	117	0.666666666667	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	0.0	0.0
	121	1.0	5.0
	122	0.5	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.4	2.0
	127	0.4	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	0.0	0.0
	132	0.5	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	0.0	0.0
	136	0.5	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:23:16 Round: 37
	avg_PRR: 0.904814814815	stdev: 0.208081246662
	isolated: 61
	avg_prnt_set_size: 2.40816326531	stdev: 1.66498596362
	shortcut_count: 8
	shortcut_ratio: 0.222222222222

	node	PRR	prnt_size
	2	1.0	2.0
	3	1.0	4.0
	4	0.4	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	0.0	0.0
	9	1.0	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	0.0	0.0
	14	1.0	2.0
	15	0.5	4.0
	17	1.0	4.0
	18	0.666666666667	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	0.0	0.0
	37	0.4	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	1.0	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	1.0	5.0
	48	1.0	5.0
	50	1.0	4.0
	51	0.666666666667	5.0
	52	0.4	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	0.0	0.0
	63	1.0	2.0
	64	1.0	1.0
	65	1.0	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.4	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	1.0	3.0
	75	0.4	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	0.5	1.0
	80	0.4	5.0
	81	1.0	2.0
	82	0.0	0.0
	83	0.0	0.0
	84	1.0	1.0
	85	0.4	2.0
	115	1.0	4.0
	116	1.0	5.0
	117	1.0	1.0
	118	0.4	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	1.0	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.5	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	0.0	0.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	1.0	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:28:19 Round: 38
	avg_PRR: 0.852713178295	stdev: 0.245395062817
	isolated: 61
	avg_prnt_set_size: 2.17346938776	stdev: 1.63523392949
	shortcut_count: 6
	shortcut_ratio: 0.166666666667

	node	PRR	prnt_size
	2	1.0	2.0
	3	0.0	0.0
	4	0.5	2.0
	5	0.4	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	1.0	2.0
	9	0.4	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	0.0	0.0
	13	1.0	1.0
	14	1.0	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.5	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	0.0	0.0
	28	0.4	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	0.333333333333	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	0.5	4.0
	38	0.5	4.0
	39	1.0	5.0
	40	0.0	0.0
	41	1.0	4.0
	42	0.4	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	0.4	5.0
	48	1.0	5.0
	50	0.0	0.0
	51	1.0	5.0
	52	1.0	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	0.0	0.0
	60	1.0	1.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.5	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.4	3.0
	71	0.5	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	0.0	0.0
	75	1.0	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	0.0	0.0
	79	0.4	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.5	1.0
	85	1.0	2.0
	115	1.0	4.0
	116	1.0	5.0
	117	0.5	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	0.0	0.0
	122	0.5	4.0
	123	1.0	1.0
	124	0.0	0.0
	126	0.4	2.0
	127	0.4	1.0
	128	1.0	3.0
	129	0.0	0.0
	130	1.0	3.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	0.5	5.0
	137	0.4	1.0
	138	1.0	3.0

2016-09-30 02:33:21 Round: 39
	avg_PRR: 0.917624521073	stdev: 0.186165108913
	isolated: 57
	avg_prnt_set_size: 2.26530612245	stdev: 1.66323400496
	shortcut_count: 11
	shortcut_ratio: 0.275

	node	PRR	prnt_size
	2	1.0	2.0
	3	1.0	4.0
	4	0.666666666667	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	0.0	0.0
	8	1.0	2.0
	9	1.0	2.0
	10	1.0	1.0
	11	0.0	0.0
	12	1.0	1.0
	13	1.0	1.0
	14	1.0	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	1.0	2.0
	19	0.4	5.0
	20	1.0	1.0
	21	0.0	0.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	1.0	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	0.0	0.0
	42	0.5	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	0.0	0.0
	47	1.0	5.0
	48	1.0	5.0
	50	1.0	4.0
	51	0.5	5.0
	52	1.0	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	1.0	1.0
	63	0.0	0.0
	64	1.0	1.0
	65	0.666666666667	5.0
	66	0.0	0.0
	67	1.0	1.0
	68	1.0	1.0
	69	0.0	0.0
	70	1.0	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	1.0	3.0
	75	0.4	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	0.666666666667	1.0
	80	0.4	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	0.0	0.0
	84	0.4	1.0
	85	1.0	2.0
	115	1.0	4.0
	116	0.0	0.0
	117	0.5	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	1.0	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.666666666667	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	0.5	2.0
	132	0.4	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	0.666666666667	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:38:24 Round: 40
	avg_PRR: 0.876305220884	stdev: 0.229983418323
	isolated: 51
	avg_prnt_set_size: 2.26530612245	stdev: 1.72940369815
	shortcut_count: 6
	shortcut_ratio: 0.130434782609

	node	PRR	prnt_size
	2	0.0	0.0
	3	1.0	4.0
	4	1.0	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	0.0	0.0
	9	0.5	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	0.0	0.0
	14	0.4	2.0
	15	1.0	4.0
	17	0.0	0.0
	18	0.5	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	0.5	1.0
	25	1.0	1.0
	26	0.0	0.0
	27	1.0	1.0
	28	0.4	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	0.4	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	0.0	0.0
	37	0.5	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	1.0	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	0.0	0.0
	46	1.0	1.0
	47	1.0	5.0
	48	1.0	5.0
	50	1.0	4.0
	51	0.5	5.0
	52	0.5	1.0
	54	1.0	5.0
	57	0.333333333333	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	0.0	0.0
	63	1.0	2.0
	64	0.0	0.0
	65	0.666666666667	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	0.0	0.0
	69	1.0	4.0
	70	0.5	3.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	0.0	0.0
	75	1.0	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	1.0	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.4	1.0
	85	0.4	2.0
	115	1.0	4.0
	116	0.0	0.0
	117	0.5	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	0.4	4.0
	123	0.333333333333	1.0
	124	1.0	5.0
	126	0.5	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	1.0	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	0.0	0.0
	135	0.0	0.0
	136	1.0	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:43:26 Round: 41
	avg_PRR: 0.868181818182	stdev: 0.232134859952
	isolated: 46
	avg_prnt_set_size: 2.31632653061	stdev: 1.69390828593
	shortcut_count: 13
	shortcut_ratio: 0.254901960784

	node	PRR	prnt_size
	2	1.0	1.0
	3	1.0	4.0
	4	0.4	2.0
	5	0.5	2.0
	6	1.0	2.0
	7	0.0	0.0
	8	1.0	2.0
	9	0.5	2.0
	10	0.333333333333	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	1.0	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.5	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	0.0	0.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	0.5	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	0.4	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	0.5	5.0
	48	1.0	5.0
	50	1.0	3.0
	51	0.5	5.0
	52	1.0	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	1.0	1.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.4	5.0
	66	0.4	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.5	3.0
	71	1.0	2.0
	72	0.0	0.0
	73	0.0	0.0
	74	0.0	0.0
	75	0.5	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	0.666666666667	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	0.0	0.0
	84	1.0	1.0
	85	1.0	2.0
	115	0.0	0.0
	116	1.0	5.0
	117	1.0	1.0
	118	0.5	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	0.5	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.666666666667	2.0
	127	0.333333333333	1.0
	128	0.4	3.0
	129	1.0	5.0
	130	0.0	0.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	0.4	5.0
	137	1.0	1.0
	138	0.0	0.0

2016-09-30 02:48:27 Round: 42
	avg_PRR: 0.905363984674	stdev: 0.202782279689
	isolated: 37
	avg_prnt_set_size: 2.16326530612	stdev: 1.63316318561
	shortcut_count: 15
	shortcut_ratio: 0.25

	node	PRR	prnt_size
	2	1.0	1.0
	3	0.0	0.0
	4	0.5	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	1.0	2.0
	9	1.0	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	0.5	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.666666666667	2.0
	19	0.4	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	0.4	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.4	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	0.5	4.0
	38	0.4	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	1.0	4.0
	42	1.0	4.0
	43	0.333333333333	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	0.0	0.0
	47	1.0	5.0
	48	1.0	5.0
	50	0.0	0.0
	51	1.0	5.0
	52	1.0	1.0
	54	0.0	0.0
	57	1.0	1.0
	58	1.0	1.0
	59	1.0	5.0
	60	1.0	1.0
	63	1.0	2.0
	64	1.0	1.0
	65	0.5	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	1.0	4.0
	70	0.0	0.0
	71	1.0	2.0
	72	1.0	1.0
	73	1.0	3.0
	74	0.0	0.0
	75	1.0	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	1.0	2.0
	79	0.5	1.0
	80	0.666666666667	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.5	1.0
	85	1.0	2.0
	115	0.0	0.0
	116	1.0	5.0
	117	0.5	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	0.0	0.0
	121	0.0	0.0
	122	1.0	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.5	2.0
	127	1.0	1.0
	128	1.0	3.0
	129	0.0	0.0
	130	1.0	3.0
	131	0.5	2.0
	132	1.0	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	1.0	2.0
	136	1.0	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:53:32 Round: 43
	avg_PRR: 0.861627906977	stdev: 0.233195831128
	isolated: 28
	avg_prnt_set_size: 2.24489795918	stdev: 1.67247357131
	shortcut_count: 32
	shortcut_ratio: 0.463768115942

	node	PRR	prnt_size
	2	1.0	1.0
	3	1.0	4.0
	4	0.5	2.0
	5	1.0	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	1.0	2.0
	9	0.4	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	0.0	0.0
	13	0.0	0.0
	14	1.0	2.0
	15	1.0	4.0
	17	1.0	4.0
	18	0.666666666667	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	1.0	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	1.0	1.0
	28	0.5	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.666666666667	1.0
	33	0.4	1.0
	34	1.0	5.0
	35	1.0	1.0
	36	1.0	4.0
	37	1.0	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	1.0	3.0
	41	0.0	0.0
	42	0.5	4.0
	43	1.0	2.0
	44	1.0	2.0
	45	1.0	1.0
	46	1.0	1.0
	47	0.4	5.0
	48	1.0	5.0
	50	1.0	3.0
	51	0.5	5.0
	52	0.5	1.0
	54	1.0	5.0
	57	1.0	1.0
	58	1.0	1.0
	59	0.0	0.0
	60	0.0	0.0
	63	1.0	2.0
	64	0.0	0.0
	65	0.5	5.0
	66	1.0	3.0
	67	1.0	1.0
	68	1.0	1.0
	69	0.0	0.0
	70	0.4	3.0
	71	0.4	2.0
	72	1.0	1.0
	73	0.0	0.0
	74	1.0	3.0
	75	0.4	1.0
	76	1.0	2.0
	77	1.0	2.0
	78	0.0	0.0
	79	0.666666666667	1.0
	80	1.0	5.0
	81	1.0	2.0
	82	1.0	3.0
	83	1.0	1.0
	84	0.4	1.0
	85	1.0	2.0
	115	1.0	4.0
	116	0.0	0.0
	117	0.5	1.0
	118	1.0	4.0
	119	1.0	1.0
	120	1.0	4.0
	121	1.0	5.0
	122	0.5	4.0
	123	1.0	1.0
	124	1.0	5.0
	126	0.5	2.0
	127	0.4	1.0
	128	1.0	3.0
	129	1.0	5.0
	130	1.0	3.0
	131	0.5	2.0
	132	0.4	5.0
	133	1.0	5.0
	134	1.0	1.0
	135	0.0	0.0
	136	0.5	5.0
	137	1.0	1.0
	138	1.0	3.0

2016-09-30 02:58:34 Round: 44
	avg_PRR: 0.874531835206	stdev: 0.22909595283
	isolated: 26
	avg_prnt_set_size: 2.30612244898	stdev: 1.65620763798
	shortcut_count: 33
	shortcut_ratio: 0.464788732394

	node	PRR	prnt_size
	2	1.0	1.0
	3	1.0	4.0
	4	0.5	2.0
	5	0.4	2.0
	6	1.0	2.0
	7	1.0	3.0
	8	0.0	0.0
	9	1.0	2.0
	10	1.0	1.0
	11	1.0	5.0
	12	1.0	1.0
	13	1.0	1.0
	14	0.4	2.0
	15	1.0	4.0
	17	0.0	0.0
	18	0.5	2.0
	19	1.0	5.0
	20	1.0	1.0
	21	1.0	1.0
	24	0.4	1.0
	25	1.0	1.0
	26	1.0	1.0
	27	0.0	0.0
	28	1.0	2.0
	30	1.0	1.0
	31	0.0	0.0
	32	0.5	1.0
	33	1.0	1.0
	34	1.0	5.0
	35	0.0	0.0
	36	0.0	0.0
	37	0.666666666667	4.0
	38	1.0	4.0
	39	1.0	5.0
	40	0.0	0.0
	41	1.0	4.0
	42	1.0	4.0
